Súhrnné vısledky hlasovania za obce;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Kód kraja;Názov kraja;Kód územného obvodu;Názov územného obvodu;Kód okresu;Názov okresu;Kód obce;Názov obce;Poèet okrskov ;Poèet zapísanıch volièov;Poèet vydanıch obálok;"Úèas volièov 
v %";Poèet odovzdanıch obálok;Podiel odovzdanıch obálok v %;Poèet platnıch hlasov všetkıch kandidátov; Podiel platnıch hlasov všetkıch kandidátov v %;Poèet zapísanıch volièov 2.kolo;Poèet vydanıch obálok 2.kolo;"Úèas volièov 
v %  2.kolo";Poèet odovzdanıch obálok 2.kolo;Podiel odovzdanıch obálok v % 2.kolo;Poèet platnıch hlasov všetkıch kandidátov 2.kolo; Podiel platnıch hlasov všetkıch kandidátov v % 2.kolo
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519570;Malcov;1;1105;458;41,44;458;100;456;99,56;1102;407;36,93;407;100;404;99,26
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519588;Marhaò;1;713;285;39,97;285;100;283;99,29;713;267;37,44;267;100;263;98,5
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519600;Mikulášová;1;116;50;43,1;50;100;50;100;118;48;40,67;48;100;47;97,91
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519618;Mokroluh;1;618;347;56,14;347;100;343;98,84;614;304;49,51;304;100;294;96,71
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519626;Nemcovce;1;207;116;56,03;116;100;115;99,13;200;94;47;94;100;90;95,74
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519634;Niná Polianka;1;192;123;64,06;123;100;120;97,56;192;94;48,95;94;100;91;96,8
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519642;Niná Vo¾a;1;230;114;49,56;114;100;113;99,12;225;77;34,22;77;100;72;93,5
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519669;Ninı Tvaroec;1;348;128;36,78;128;100;127;99,21;347;103;29,68;103;100;103;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519677;O¾šavce;1;142;64;45,07;64;100;62;96,87;142;60;42,25;60;100;56;93,33
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519685;Ondavka;1;21;13;61,9;13;100;13;100;19;13;68,42;13;100;13;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519693;Ortuová;1;151;84;55,62;84;100;82;97,61;150;65;43,33;65;100;65;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519707;Osikov;1;761;496;65,17;496;100;493;99,39;770;369;47,92;369;100;361;97,83
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519715;Petrová;1;531;102;19,2;102;100;101;99,01;528;68;12,87;68;100;63;92,64
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519723;Poliakovce;1;300;153;51;153;100;153;100;292;140;47,94;140;100;140;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519731;Porúbka;1;190;104;54,73;104;100;103;99,03;192;92;47,91;92;100;92;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519936;Raslavice;2;2073;1038;50,07;1038;100;1034;99,61;2076;887;42,72;887;100;862;97,18
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519740;Regetovka;1;29;19;65,51;19;100;19;100;33;24;72,72;24;100;23;95,83
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519758;Rešov;1;255;129;50,58;129;100;129;100;254;99;38,97;99;100;97;97,97
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519766;Richvald;1;805;381;47,32;381;100;375;98,42;803;338;42,09;338;100;324;95,85
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519774;Rokytov;1;424;213;50,23;213;100;211;99,06;425;187;44;187;100;180;96,25
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519782;Smilno;1;567;262;46,2;262;100;261;99,61;571;241;42,2;241;100;232;96,26
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519791;Snakov;1;486;204;41,97;204;100;201;98,52;494;169;34,21;169;100;168;99,4
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519804;Stebnícka Huta;1;189;83;43,91;83;100;83;100;189;74;39,15;74;100;74;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519812;Stebník;1;258;165;63,95;165;100;165;100;256;150;58,59;150;100;146;97,33
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519821;Stu¾any;1;446;200;44,84;200;100;200;100;450;172;38,22;172;100;163;94,76
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519839;Sverov;1;434;254;58,52;254;100;253;99,6;436;179;41,05;179;100;162;90,5
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519847;Šarišské Èierne;1;257;126;49,02;126;100;126;100;256;109;42,57;109;100;109;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519855;Šašová;1;120;51;42,5;51;100;51;100;119;44;36,97;44;100;44;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519863;Šiba;1;481;267;55,5;267;100;267;100;481;193;40,12;193;100;187;96,89
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519871;Tarnov;1;314;196;62,42;196;100;196;100;303;148;48,84;148;100;144;97,29
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519880;Troèany;1;233;154;66,09;154;100;154;100;229;135;58,95;135;100;131;97,03
7;Prešovskı kraj;701;Bardejov;701;Bardejov;518964;Vaniškovce;1;290;158;54,48;158;100;155;98,1;293;141;48,12;141;100;129;91,48
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519901;Varadka;1;157;42;26,75;42;100;42;100;158;31;19,62;31;100;31;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519910;Vyšná Polianka;1;99;58;58,58;58;100;58;100;98;45;45,91;45;100;44;97,77
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519928;Vyšná Vo¾a;1;315;149;47,3;149;100;147;98,65;315;126;40;126;100;124;98,41
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519944;Vyšnı Kruèov;1;118;56;47,45;56;100;56;100;118;68;57,62;68;100;68;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519952;Vyšnı Tvaroec;1;94;67;71,27;67;100;67;100;92;61;66,3;61;100;61;100
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519961;Zborov;2;2325;710;30,53;710;100;706;99,43;2307;551;23,88;551;100;521;94,55
7;Prešovskı kraj;701;Bardejov;701;Bardejov;519979;Zlaté;1;629;331;52,62;331;100;330;99,69;628;276;43,94;276;100;270;97,82
7;Prešovskı kraj;702;Humenné;702;Humenné;520012;Adidovce;1;169;70;41,42;70;100;69;98,57;170;79;46,47;79;100;79;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520021;Baškovce;1;335;173;51,64;173;100;173;100;335;130;38,8;130;100;127;97,69
7;Prešovskı kraj;702;Humenné;702;Humenné;520055;Brekov;1;1023;402;39,29;402;100;401;99,75;1012;322;31,81;322;100;314;97,51
7;Prešovskı kraj;702;Humenné;702;Humenné;520063;Brestov;1;484;243;50,2;243;100;242;99,58;488;210;43,03;210;100;210;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520110;Èernina;1;125;82;65,6;82;100;81;98,78;124;87;70,16;87;100;87;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520152;Dedaèov;1;126;58;46,03;58;100;57;98,27;122;52;42,62;52;100;52;100
7;Prešovskı kraj;702;Humenné;702;Humenné;559644;Gruzovce;1;105;61;58,09;61;100;61;100;106;50;47,16;50;100;49;98
7;Prešovskı kraj;702;Humenné;702;Humenné;520195;Hankovce;1;441;221;50,11;221;100;220;99,54;435;170;39,08;170;100;166;97,64
7;Prešovskı kraj;702;Humenné;702;Humenné;559598;Haín nad Cirochou;1;551;258;46,82;258;100;256;99,22;556;229;41,18;229;100;228;99,56
7;Prešovskı kraj;702;Humenné;702;Humenné;520225;Hrabovec nad Laborcom;1;442;219;49,54;219;100;218;99,54;438;182;41,55;182;100;180;98,9
7;Prešovskı kraj;702;Humenné;702;Humenné;520233;Hrubov;1;399;181;45,36;181;100;178;98,34;397;140;35,26;140;100;132;94,28
7;Prešovskı kraj;702;Humenné;702;Humenné;520241;Hudcovce;1;330;190;57,57;190;100;189;99,47;328;160;48,78;160;100;148;92,5
7;Prešovskı kraj;702;Humenné;702;Humenné;520004;Humenné;26;26580;11024;41,47;11023;99,99;10958;99,41;26444;9372;35,44;9370;99,97;9168;97,84
7;Prešovskı kraj;702;Humenné;702;Humenné;520268;Chlmec;1;469;243;51,81;243;100;243;100;463;206;44,49;206;100;201;97,57
7;Prešovskı kraj;702;Humenné;702;Humenné;520276;Jabloò;1;351;151;43,01;151;100;148;98,01;351;112;31,9;112;100;108;96,42
7;Prešovskı kraj;702;Humenné;702;Humenné;520292;Jankovce;1;230;137;59,56;137;100;136;99,27;233;99;42,48;99;100;94;94,94
7;Prešovskı kraj;702;Humenné;702;Humenné;559547;Jasenov;1;969;555;57,27;555;100;546;98,37;961;459;47,76;459;100;444;96,73
7;Prešovskı kraj;702;Humenné;702;Humenné;520331;Kamenica nad Cirochou;1;1875;827;44,1;826;99,87;820;99,27;1873;671;35,82;671;100;665;99,1
7;Prešovskı kraj;702;Humenné;702;Humenné;520349;Kamienka;1;438;197;44,97;197;100;197;100;436;162;37,15;162;100;159;98,14
7;Prešovskı kraj;702;Humenné;702;Humenné;520357;Karná;1;365;144;39,45;144;100;143;99,3;363;85;23,41;85;100;85;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520373;Kochanovce;1;621;301;48,47;301;100;299;99,33;614;240;39,08;239;99,58;232;97,07
7;Prešovskı kraj;702;Humenné;702;Humenné;528803;Košarovce;1;490;220;44,89;220;100;219;99,54;485;172;35,46;172;100;166;96,51
7;Prešovskı kraj;702;Humenné;702;Humenné;520403;Koškovce;1;461;219;47,5;219;100;216;98,63;461;161;34,92;160;99,37;157;98,12
7;Prešovskı kraj;702;Humenné;702;Humenné;582140;Lackovce;1;594;346;58,24;346;100;345;99,71;589;302;51,27;301;99,66;292;97
7;Prešovskı kraj;702;Humenné;702;Humenné;520446;Lieskovec;1;363;182;50,13;182;100;182;100;355;165;46,47;165;100;164;99,39
7;Prešovskı kraj;702;Humenné;702;Humenné;520454;¼ubiša;1;663;302;45,55;302;100;301;99,66;662;250;37,76;250;100;244;97,6
7;Prešovskı kraj;702;Humenné;702;Humenné;520462;Lukaèovce;1;385;161;41,81;161;100;161;100;386;148;38,34;148;100;147;99,32
7;Prešovskı kraj;702;Humenné;702;Humenné;559652;Maškovce;1;53;20;37,73;20;100;20;100;52;22;42,3;22;100;22;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520497;Modra nad Cirochou;1;806;391;48,51;391;100;386;98,72;801;319;39,82;319;100;319;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520501;Myslina;1;459;184;40,08;184;100;179;97,28;457;159;34,79;159;100;153;96,22
7;Prešovskı kraj;702;Humenné;702;Humenné;520527;Nechválova  Polianka;1;75;45;60;45;100;45;100;76;47;61,84;47;100;46;97,87
7;Prešovskı kraj;702;Humenné;702;Humenné;520535;Niná Jablonka;1;130;50;38,46;50;100;49;98;126;47;37,3;47;100;47;100
7;Prešovskı kraj;702;Humenné;702;Humenné;528897;Niná Sitnica;1;258;148;57,36;148;100;148;100;259;123;47,49;123;100;122;99,18
7;Prešovskı kraj;702;Humenné;702;Humenné;520543;Niné Ladièkovce;1;282;123;43,61;123;100;122;99,18;278;109;39,2;109;100;106;97,24
7;Prešovskı kraj;702;Humenné;702;Humenné;520560;Ohradzany;1;500;247;49,4;247;100;247;100;498;195;39,15;195;100;191;97,94
7;Prešovskı kraj;702;Humenné;702;Humenné;528951;Pakostov;1;364;198;54,39;198;100;196;98,98;362;170;46,96;170;100;165;97,05
7;Prešovskı kraj;702;Humenné;702;Humenné;520624;Papín;1;776;332;42,78;332;100;322;96,98;777;308;39,63;308;100;303;98,37
7;Prešovskı kraj;702;Humenné;702;Humenné;520667;Porúbka;1;218;104;47,7;104;100;104;100;219;95;43,37;95;100;94;98,94
7;Prešovskı kraj;702;Humenné;702;Humenné;529010;Pritu¾any;1;44;22;50;22;100;22;100;45;25;55,55;25;100;25;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520683;Ptièie;1;542;251;46,3;251;100;250;99,6;548;211;38,5;211;100;208;98,57
7;Prešovskı kraj;702;Humenné;702;Humenné;529061;Rohoník;1;41;31;75,6;31;100;31;100;47;28;59,57;28;100;26;92,85
7;Prešovskı kraj;702;Humenné;702;Humenné;520250;Rokytov pri Humennom;1;261;146;55,93;146;100;145;99,31;261;136;52,1;136;100;132;97,05
7;Prešovskı kraj;702;Humenné;702;Humenné;520721;Rovné;1;362;159;43,92;159;100;159;100;366;147;40,16;147;100;143;97,27
7;Prešovskı kraj;702;Humenné;702;Humenné;529087;Ruská Kajòa;1;93;65;69,89;65;100;65;100;95;66;69,47;66;100;65;98,48
7;Prešovskı kraj;702;Humenné;702;Humenné;529095;Ruská Poruba;1;203;97;47,78;97;100;97;100;202;93;46,03;93;100;92;98,92
7;Prešovskı kraj;702;Humenné;702;Humenné;520772;Slovenská Volová;1;414;154;37,19;154;100;151;98,05;416;116;27,88;116;100;114;98,27
7;Prešovskı kraj;702;Humenné;702;Humenné;520781;Slovenské Krivé;1;113;64;56,63;64;100;64;100;112;54;48,21;54;100;50;92,59
7;Prešovskı kraj;702;Humenné;702;Humenné;559636;Sopkovce;1;88;52;59,09;52;100;52;100;86;35;40,69;35;100;35;100
7;Prešovskı kraj;702;Humenné;702;Humenné;520896;Topo¾ovka;1;667;361;54,12;361;100;357;98,89;681;262;38,47;262;100;255;97,32
7;Prešovskı kraj;702;Humenné;702;Humenné;520900;Turcovce;1;266;156;58,64;156;100;154;98,71;260;137;52,69;137;100;131;95,62
7;Prešovskı kraj;702;Humenné;702;Humenné;520926;Udavské;1;1006;507;50,39;506;99,8;500;98,81;1009;430;42,61;430;100;422;98,13
7;Prešovskı kraj;702;Humenné;702;Humenné;520977;Ve¾opolie;1;300;156;52;156;100;155;99,35;303;128;42,24;128;100;127;99,21
7;Prešovskı kraj;702;Humenné;702;Humenné;520985;Víazovce;1;247;137;55,46;137;100;135;98,54;250;100;40;100;100;97;97
7;Prešovskı kraj;702;Humenné;702;Humenné;521019;Vyšná Jablonka;1;69;50;72,46;50;100;50;100;74;53;71,62;53;100;53;100
7;Prešovskı kraj;702;Humenné;702;Humenné;529249;Vyšná Sitnica;1;293;166;56,65;166;100;166;100;292;137;46,91;137;100;135;98,54
7;Prešovskı kraj;702;Humenné;702;Humenné;521027;Vyšné Ladièkovce;1;164;73;44,51;73;100;73;100;169;71;42,01;71;100;69;97,18
7;Prešovskı kraj;702;Humenné;702;Humenné;521035;Vyšnı Hrušov;1;399;136;34,08;136;100;135;99,26;402;125;31,09;125;100;123;98,4
7;Prešovskı kraj;702;Humenné;702;Humenné;529273;Závada;1;69;44;63,76;44;100;44;100;65;19;29,23;19;100;19;100
7;Prešovskı kraj;702;Humenné;702;Humenné;521043;Závadka;1;446;235;52,69;235;100;235;100;444;194;43,69;194;100;194;100
7;Prešovskı kraj;702;Humenné;702;Humenné;521086;Zbudské Dlhé;1;470;178;37,87;178;100;171;96,06;469;145;30,91;145;100;139;95,86
7;Prešovskı kraj;702;Humenné;702;Humenné;521116;Zubné;1;298;132;44,29;132;100;131;99,24;300;124;41,33;124;100;121;97,58
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520071;Brestov nad Laborcom;1;80;46;57,5;46;100;43;93,47;81;38;46,91;38;100;38;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520098;Èabalovce;2;261;107;40,99;107;100;101;94,39;260;90;34,61;90;100;88;97,77
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520101;Èabiny;1;296;138;46,62;138;100;137;99,27;289;109;37,71;109;100;109;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520128;Èertiné;1;305;153;50,16;153;100;153;100;306;133;43,46;133;100;131;98,49
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520187;Habura;1;403;215;53,34;215;100;212;98,6;404;191;47,27;191;100;183;95,81
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520314;Kalinov;1;247;86;34,81;86;100;85;98,83;252;88;34,92;88;100;86;97,72
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520411;Krásny Brod;1;374;179;47,86;179;100;176;98,32;378;135;35,71;135;100;133;98,51
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520471;Medzilaborce;7;4850;1748;36,04;1748;100;1738;99,42;4834;1543;31,91;1540;99,8;1521;98,76
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520519;Òagov;1;340;163;47,94;163;100;163;100;339;128;37,75;128;100;127;99,21
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520578;O¾ka;1;225;116;51,55;116;100;115;99,13;222;100;45,04;100;100;100;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520586;O¾šinkov;1;31;20;64,51;20;100;20;100;30;19;63,33;19;100;19;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520616;Palota;1;140;53;37,85;53;100;53;100;139;49;35,25;49;100;49;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520691;Radvaò nad Laborcom;1;431;185;42,92;185;100;181;97,83;451;175;38,8;175;100;171;97,71
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520705;Repejov;1;109;57;52,29;57;100;57;100;106;42;39,62;42;100;36;85,71
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;559610;Rokytovce;1;143;70;48,95;70;100;69;98,57;144;63;43,75;63;100;62;98,41
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520713;Roškovce;1;139;64;46,04;64;100;64;100;140;57;40,71;57;100;55;96,49
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520853;Sukov;1;106;51;48,11;51;100;51;100;108;45;41,66;45;100;45;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520861;Svetlice;1;100;54;54;54;100;54;100;98;45;45,91;45;100;45;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520951;Valentovce;1;41;23;56,09;23;100;23;100;46;32;69,56;32;100;32;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;520993;Volica;1;236;102;43,22;102;100;102;100;310;99;31,93;99;100;97;97,97
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;521001;Vırava;1;159;62;38,99;62;100;62;100;159;67;42,13;67;100;67;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;521060;Zbojné;1;149;64;42,95;64;100;63;98,43;144;60;41,66;60;100;60;100
7;Prešovskı kraj;702;Humenné;705;Medzilaborce;521078;Zbudská Belá;1;100;54;54;54;100;52;96,29;99;43;43,43;43;100;43;100
7;Prešovskı kraj;702;Humenné;709;Snina;520039;Belá nad Cirochou;2;2770;1044;37,68;1044;100;1038;99,42;2772;826;29,79;826;100;806;97,57
7;Prešovskı kraj;702;Humenné;709;Snina;520080;Brezovec;1;36;13;36,11;13;100;12;92,3;36;15;41,66;15;100;14;93,33
7;Prešovskı kraj;702;Humenné;709;Snina;520136;Èukalovce;1;146;83;56,84;83;100;82;98,79;142;66;46,47;66;100;65;98,48
7;Prešovskı kraj;702;Humenné;709;Snina;520161;Dlhé nad Cirochou;1;1560;655;41,98;655;100;652;99,54;1600;525;32,81;525;100;516;98,28
7;Prešovskı kraj;702;Humenné;709;Snina;520179;Dúbrava;1;197;69;35,02;69;100;69;100;200;58;29;58;100;58;100
7;Prešovskı kraj;702;Humenné;709;Snina;520209;Hostovice;1;239;123;51,46;123;100;123;100;247;106;42,91;106;100;105;99,05
7;Prešovskı kraj;702;Humenné;709;Snina;520217;Hrabová Roztoka;1;52;27;51,92;27;100;27;100;55;26;47,27;26;100;25;96,15
7;Prešovskı kraj;702;Humenné;709;Snina;520284;Jalová;1;55;19;34,54;19;100;19;100;55;17;30,9;17;100;17;100
7;Prešovskı kraj;702;Humenné;709;Snina;520322;Kalná Roztoka;1;447;157;35,12;157;100;155;98,72;446;131;29,37;131;100;128;97,7
7;Prešovskı kraj;702;Humenné;709;Snina;520365;Klenová;1;390;138;35,38;138;100;138;100;393;132;33,58;132;100;132;100
7;Prešovskı kraj;702;Humenné;709;Snina;520381;Kolbasov;1;71;30;42,25;30;100;29;96,66;72;31;43,05;31;100;31;100
7;Prešovskı kraj;702;Humenné;709;Snina;520390;Kolonica;1;453;158;34,87;158;100;158;100;449;139;30,95;139;100;138;99,28
7;Prešovskı kraj;702;Humenné;709;Snina;520438;Ladomirov;1;234;92;39,31;92;100;90;97,82;244;59;24,18;59;100;58;98,3
7;Prešovskı kraj;702;Humenné;709;Snina;520489;Michajlov;1;74;34;45,94;34;100;34;100;74;40;54,05;40;100;40;100
7;Prešovskı kraj;702;Humenné;709;Snina;520551;Nová Sedlica;1;229;95;41,48;95;100;89;93,68;230;95;41,3;95;100;93;97,89
7;Prešovskı kraj;702;Humenné;709;Snina;520594;Osadné;1;154;75;48,7;75;100;75;100;155;70;45,16;70;100;69;98,57
7;Prešovskı kraj;702;Humenné;709;Snina;520632;Parihuzovce;1;25;12;48;12;100;11;91,66;26;10;38,46;10;100;10;100
7;Prešovskı kraj;702;Humenné;709;Snina;520641;Pèoliné;1;469;239;50,95;239;100;238;99,58;476;222;46,63;222;100;220;99,09
7;Prešovskı kraj;702;Humenné;709;Snina;520659;Pichne;1;461;232;50,32;232;100;230;99,13;459;196;42,7;196;100;193;98,46
7;Prešovskı kraj;702;Humenné;709;Snina;520675;Príslop;1;48;23;47,91;23;100;23;100;48;25;52,08;25;100;25;100
7;Prešovskı kraj;702;Humenné;709;Snina;520730;Runina;1;81;53;65,43;53;100;53;100;85;55;64,7;55;100;52;94,54
7;Prešovskı kraj;702;Humenné;709;Snina;520748;Ruská Volová;1;86;38;44,18;38;100;38;100;90;43;47,77;43;100;42;97,67
7;Prešovskı kraj;702;Humenné;709;Snina;520764;Ruskı Potok;1;125;36;28,8;36;100;36;100;125;29;23,2;29;100;29;100
7;Prešovskı kraj;702;Humenné;709;Snina;520802;Snina;13;15743;5749;36,51;5744;99,91;5729;99,73;15665;4967;31,7;4967;100;4892;98,49
7;Prešovskı kraj;702;Humenné;709;Snina;520829;Stakèín;2;1910;738;38,63;738;100;738;100;1965;613;31,19;613;100;605;98,69
7;Prešovskı kraj;702;Humenné;709;Snina;520811;Stakèínska Roztoka;1;261;116;44,44;116;100;115;99,13;260;89;34,23;89;100;88;98,87
7;Prešovskı kraj;702;Humenné;709;Snina;520845;Strihovce;1;127;49;38,58;49;100;48;97,95;127;45;35,43;45;100;43;95,55
7;Prešovskı kraj;702;Humenné;709;Snina;520870;Šmigovec;1;74;27;36,48;27;100;27;100;75;31;41,33;31;100;31;100
7;Prešovskı kraj;702;Humenné;709;Snina;520888;Topo¾a;1;140;58;41,42;58;100;56;96,55;142;52;36,61;52;100;49;94,23
7;Prešovskı kraj;702;Humenné;709;Snina;520918;Ub¾a;1;650;262;40,3;262;100;259;98,85;656;236;35,97;236;100;224;94,91
7;Prešovskı kraj;702;Humenné;709;Snina;520934;Uliè;1;696;167;23,99;167;100;165;98,8;702;153;21,79;153;100;149;97,38
7;Prešovskı kraj;702;Humenné;709;Snina;520942;Ulièské Krivé;1;195;78;40;78;100;77;98,71;199;68;34,17;68;100;67;98,52
7;Prešovskı kraj;702;Humenné;709;Snina;521051;Zboj;1;277;114;41,15;114;100;113;99,12;271;100;36,9;100;100;98;98
7;Prešovskı kraj;702;Humenné;709;Snina;521108;Zemplínske Hámre;1;1033;392;37,94;392;100;390;99,48;1027;367;35,73;367;100;363;98,91
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523399;Abrahámovce;1;205;109;53,17;109;100;109;100;206;89;43,2;89;100;87;97,75
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523411;Bušovce;1;254;117;46,06;117;100;117;100;255;94;36,86;94;100;91;96,8
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523429;Èervenı Kláštor;1;213;145;68,07;145;100;142;97,93;217;130;59,9;130;100;128;98,46
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523461;Havka;1;34;22;64,7;22;100;22;100;40;26;65;26;100;26;100
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523470;Holumnica;1;691;147;21,27;147;100;147;100;688;83;12,06;83;100;83;100
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523500;Hradisko;1;80;48;60;48;100;48;100;80;30;37,5;30;100;29;96,66
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523526;Huncovce;2;1954;708;36,23;708;100;697;98,44;1954;573;29,32;572;99,82;552;96,5
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523534;Ih¾any;1;1056;257;24,33;257;100;257;100;1053;184;17,47;184;100;171;92,93
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523569;Jezersko;1;86;51;59,3;51;100;51;100;72;35;48,61;35;100;35;100
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523577;Jurské;1;770;37;4,8;37;100;35;94,59;773;107;13,84;107;100;106;99,06
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523585;Kemarok;12;12957;6606;50,98;6602;99,93;6550;99,21;12896;5237;40,6;5237;100;5030;96,04
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523607;Kríová Ves;1;1365;336;24,61;336;100;331;98,51;1363;252;18,48;252;100;242;96,03
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523615;Lechnica;1;204;80;39,21;80;100;79;98,75;203;70;34,48;70;100;70;100
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523623;Lendak;4;3675;1944;52,89;1944;100;1931;99,33;3674;1027;27,95;1027;100;927;90,26
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523682;¼ubica;4;3247;1652;50,87;1652;100;1633;98,84;3236;949;29,32;949;100;906;95,46
7;Prešovskı kraj;703;Kemarok;703;Kemarok;523674;Majere;1;92;46;50;46;100;46;100;89;30;33,7;30;100;30;100
7;Prešovskı kraj;703;Kemarok;703;Kemarok;559938;Malá Franková;1;159;99;62,26;99;100;99;100;145;57;39,31;57;100;53;92,98
7;Prešovskı kraj;703;Kemarok;703;Kemarok;581241;Malı Slavkov;1;771;282;36,57;282;100;279;98,93;773;196;25,35;196;100;179;91,32
